,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,DESCRIÇÃO_DA_CACHAÇA,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
154,60d61d83fad9153ab6f5d7fb,Cachaça Germana Soul 700ml,,Volume: 700ml,"Destilada para apreciadores da tradicional cachaça branca. Descansada por seis meses em tanques especiais de aço inox sem a influência de madeira. Cristalina e absolutamente pura. Um produto nobre que encanta o nariz e boca com sua nota de cana-de-açúcar. 
Para ser degustado puro como um shot, também ideal para Caipirinhas e coquetéis. Para beber pura, deve ser conservada dentro do freezer.",Local: Nova União/MG,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,2017 - Medalha de Prata na Expocachaça,23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-germana-soul-700ml
155,60d61d83fad9153ab6f5d7fc,Cachaça Germana Caetanos 670ml,,Volume: 670ml,"A grande diferença desta cachaça é a seu sabor frutado, ligeiramente doce, o que é conseguido pelo envelhecimento por dois anos em barris de Umburana. Madeira também conhecida por Cerejeira que é um tipo árvore brasileira. 
Durante o envelhecimento neste tipo de madeira, a Cachaça recebe uma bela cor amarelada claro e um sabor suavemente doce e arredondado. Ideal para os amantes de uma cachaça envelhecida na madeira mais tradicional brasileira.",Local: Nova União/MG,Madeira: Amburana,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas, Edição Brasil",23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-germana-caetanos-670ml
156,60d61d83fad9153ab6f5d7fd,Cachaça Gogó da Ema Rock and Roll Premium 700ml,,Volume: 700ml,"A madeira de Bálsamo representa um dos melhores sabores da cachaça típica brasileira, seu equilíbrio sensorial proporciona uma cachaça macia e encorpada para ser degustada com criatividade.",Local: São Sebastião/AL,Madeira: Bálsamo,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-gogo-da-ema-rock-and-roll-premium-700ml
157,60d61d83fad9153ab6f5d7fe,Cachaça Pinga Ni Mim Reserva do Serjão 7 Madeiras 700ml,,Volume: 700ml,"Cachaça Pinga Ni Mim produzida em homenagem ao grande cantor e ator Sergio Reis, que tem a música como marco em sua carreira!
Produzida em Salinas/MG, que é referência na produção de cachaças de qualidade, é envelhecida por 8 anos em barris de primeiro uso, uma cachaça que passa por 7 madeiras, são elas: Carvalho americano, Carvalho francês, amburana, bálsamo, eucalipto, castanheira e Canela sassafrás.",Local: Salinas/MG,"Madeira: Carvalho americano, Carvalho Francês, Amburana, Bálsamo, Eucalipto, Castanheira e Canela Sassafrás",Envelhecimento: 8 Anos,Grad. Alcoólica: 42%,,23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-pinga-ni-mim-reserva-do-serjao-7-madeiras-700ml
158,60d61d84fad9153ab6f5d7ff,Cachaça Princesa Isabel Aquarela Jequitibá 750ml,,Volume: 750ml,"A cachaça Princesa Isabel é produzida na Fazenda Tupã, às margens do Rio Doce, em uma região rica pela cultura de cacau e natureza exuberante. Por entre as árvores das matas e os terreiros das casas, onde tenha um cacho de banana madura, gaturamos nos brindam com suas cores e canto.
Essa homenagem, portanto, é não apenas ao pássaro, mas à onde viemos - à nossa casa.  A cachaça Princesa Isabel  foi pensada neste contexto de brasilidade e alegria; é frutada, com aromas equilibrados e bem suave, perfeita para drinks e especial para caipirinha!",Local: Linhares/ES,Madeira: Jequitibá Rosa,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,"2020 - 31º Lugar no IV Ranking da Cúpula da Cachaça
2018 - 1º Colocada no III Ranking da Cúpula da Cachaças na categoria Prata",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-aquarela-jequitiba-750ml
159,60d61d84fad9153ab6f5d800,Cachaça Quinta das Castanheiras Prata Clássica 670ml,,Volume: 670ml,"Cachaças Quinta das Castanheiras sempre destacando sua excelente qualidade com o selo da ANPAQ (Associação Nacional de Produtores de Cachaça de Qualidade). Cachaça branca, com aroma da cana-de-açúcar e notas de flores brancas e anis.
Ideal para o preparo de caipirinhas, drinks ou simplesmente degustado em shot.",Local: Camanducaia/MG,,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Prata no Concurso Mundial de Bruxelas - Edição Brasil
2017 - Medalha de Prata na Expocachaça - Degustação às Cegas",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-quinta-das-castanheiras-prata-classica-670ml
160,60d61d84fad9153ab6f5d801,Cachaça Quinta das Castanheiras Ouro Amburana 670ml,,Volume: 670ml,"Cachaças Quinta das Castanheiras sempre destacando sua excelente qualidade com o selo da ANPAQ (Associação Nacional de Produtores de Cachaça de Qualidade). Armazenada em barris de amburana que dão uma característica harmoniosa de um aroma marcante e equilibrado de baunilha..
Tem um sabor levemente adocicado ideal para acompanhar sobremesas doces, ou simplesmente substituindo o licor de um final de jantar.",Local: Camanducaia/MG,Madeira: Amburana,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-quinta-das-castanheiras-ouro-amburana-670ml
161,60d61d84fad9153ab6f5d802,Cachaça Princesa Isabel Tradição Bálsamo 600ml,,Volume: 600ml,"Tem quem não abra mão da tradição, nós também não! Mas sentimos que podíamos dar um passo a mais, dar o nosso toque. É  nesse sentido que fizemos a cachaça corrupião, uma bebida fina de alambique autêntica, envelhecida em bálsamo, mas com um toque especial de cachaça envelhecida em jaqueira. Isso faz com que, além das características herbais habituais e do aroma de anis marcante ela seja enriquecida com perfume floral e de frutas amarelas.
 
Feita da forma tradicional, mas com sotaque capixaba, armazenadas em tonéis de boa qualidade e feitos sob encomenda pelos nossos tanoeiros. Sabor de liberdade é parte da nossa tradição.",Local: Linhares/ES,,Envelhecimento: 1 ano,Grad. Alcoólica: 42%,,23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-tradicao-balsamo-600ml
162,60d61d84fad9153ab6f5d803,Cachaça Princesa Isabel Ouro 750ml,,Volume: 750ml,"A cachaça Princesa Isabel é produzida às margens do lendário Rio Doce, no município de Linhares- Espírito Santo. Nessa terra onde frutificam matas de cacau se planta e cultiva a cana-de-açúcar para produção artesanal desta cachaça primorosa. O rigor no controle de todo o processo produtivo - sempre de forma sustentável - confere à cachaça Princesa Isabel os aromas e sabores de um destilado superior. Uma identidade única, constituído pelo rio, proximidade do mar, nossa terra, nossa flora e da capacidade de nossa gente colaboram para a singularidade do produto, feito para ser prazeroso, brindado e apreciado. Tem sabor de liberdade!",Local: Linhares/ES,,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,"2020 - 14º Lugar no IV Ranking da Cúpula da Cachaça
2019 - Melhores cachaças no Concurso German Rum Awards
2017 - Medalha de Prata no Concurso Mundial de Bruxelas Etapa Brasil
2017 - Medalha de Prata na Expo Cachaça",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-ouro-750ml
163,60d61d84fad9153ab6f5d804,Cachaça Saliníssima 600ml,,Volume: 600ml,"Tradicionalíssima da região de Salinas, a Saliníssima tem processo de elaboração artesanal e é envelhecida em barris de Bálsamo, madeira brasileira, tradicionalmente utilizada para o envelhecimento das melhores cachaças da região, que conferem características únicas à bebida.
A cachaça Saliníssima é uma alternativa aos paladares que buscam simplicidade, rusticidade e tradição em equilíbrio com a vida moderna e com as melhores coisas da vida.",Local: Salinas/MG,Madeira: Bálsamo,Envelhecimento: até 10 anos,Grad. Alcoólica: 42%,2018 - 36ª Colocada no III Ranking da Cúpula da Cachaça,23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-salinissima-600ml
164,60d61d84fad9153ab6f5d805,Cachaça Santo Grau Solera Pedro Ximenes 750ml,,Volume: 750ml,"A Santo Grau Solera Pedro Ximenes é uma cachaça de alambique envelhecida por meio do tradicional sistema único de Solera. Com o envelhecimento feito nos mesmos barris utilizados na produção do mais antigo vinho de Jerez, o Pedro Ximenes da bicentenária empresa espanhola Osborne (os famosos ""sherry oak casks""). O resultado é uma bebida naturalmente adoçada, ou seja, sem adição de açúcar, pela essência do vinho e características da uva.",Local: Itirapuã/SP,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 39%,"2017 - Medalha de Prata no Concurso Mundial de Bruxelas, edição Brasil
2016 - 30º Lugar no II Ranking da Cúpula da Cachaça",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-grau-solera-pedro-ximenes-750ml
165,60d61d85fad9153ab6f5d806,Cachaça Santo Grau Solera Cinco Botas 750ml,,Volume: 750ml,"A Santo Grau Solera Cinco Botas é uma cachaça de alambique envelhecida por meio do tradicional sistema único de Solera. Envelhecida nos barris (ou “botas”, em espanhol) que por anos armazenaram o tradicional vinho de Jerez Oloroso, da bicentenária empresa espanhola Osborne (os famosos ""sherry oak casks""). A primeira solera tinha 5 tonéis e batizou a cachaça: Cinco Botas. Esta rara cachaça, historicamente amadeirada, apresenta aroma único e notas de torrado em seu sabor.",Local: Itirapuã/SP,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 42%,2018 - 33º Lugar no III Ranking da Cúpula da Cachaça,23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-grau-solera-cinco-botas-750ml
166,60d61d85fad9153ab6f5d807,Cachaça Santo Grau Itirapuã 750ml,,Volume: 750ml,"A Santo Grau Itirapuã é uma cachaça tradicional do interior paulista. Tem aroma suave e seu sabor aveludado é macio e amplo na boca.O processo de produção artesanal, segue a tradição de mais de 150 anos. Começando pela colheita manual da cana, que é moída pela força da roda d´água. A fermentação é lenta, usando o tradicional fermento natural, produzido com fubá de milho. Na destilação, feita em alambique de cobre aquecido por fogo direto, aproveita-se apenas o suprassumo do  Coração da Cachaça. Uma cachaça branquinha, pura, que descansa em tonéis de Jequitibá, uma madeira neutra que contribui para o envelhecimento natural da bebida, sem interferência da barrica.Dica:Para um almoço mais saboroso com a sua Santo Grau Itirapuã, harmonize sua cachaça com uma fraldinha de panela acompanhada com baião de dois.",Local: Itirapuã/SP,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 41%,"2020 - 30º Lugar no IV Ranking da Cúpula da Cachaça
2018 - 34º Lugar no III Ranking da Cúpula da Cachaça",23/06/2021 16:03,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-grau-itirapua-750ml
167,60d61d85fad9153ab6f5d808,Cachaça Germana Brasil 5 Anos 700ml,,Volume: 700ml,"Produto único. Esta mistura é uma soma das características e sabores de Germana Heritage, da Germana Cachaça da Palha e da Germana Soul, que se unem harmoniosamente.O resultado é uma bela cor marrom, com um sabor perfeitamente equilibrado e exótico. Uma recomendação para os apreciadores exigentes.",Local: Nova União/MG,Madeira: Carvalho,Envelhecimento: 5 anos,Grad. Alcoólica: 40%,,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-germana-brasil-5-anos-700ml
168,60d61d85fad9153ab6f5d809,Cachaça Companheira Gatinha Blend 600ml,,Volume: 600ml,"Blend de Madeiras, ficando armazenada por 2 anos em barris de Amburana e envelhecida por 4 anos em barris de Carvalho Americano e Europeu.",Local: Jandaia do Sul/PR,Madeira: Amburana e Carvalho,Envelhecimento: 4anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro na 28ª Expocachaça - Belo Horizonte/MG, na categoria Madeiras Diversas",23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-gatinha-blend-600ml
169,60d61d85fad9153ab6f5d80a,Cachaça Princesa Isabel Sete Cores Jaqueira Ouro 500ml,,Volume: 500ml,"Na beira do Rio Doce cultivamos cacau na forma mais tradicional e sustentável. Lá, um certo dia no ano de 2015, uma frondosa jaqueira secular tombou durante um temporal, foi quando nosso patriarca teve essa grande ideia.Recolheu o tronco caído e levou para que nosso tanoeiro fizesse barris com a madeira. De volta à fazenda Tupã eles foram enchidos de cachaça Princesa Isabel e o resultado foi essa surpreendente e singular bebida.",Local: Linhares/ES,Madeira: Jaqueira,Envelhecimento: 6 meses,Grad. Alcoólica: 40%,"2018 - 20º Colocada no III Ranking da Cúpula da Cachaças
2017 - Medalha de Prata no Expocachaça",23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-sete-cores-jaqueira-ouro-500ml
170,60d61d86fad9153ab6f5d80b,Cachaça Sebastiana Duas Barricas Extra Premium 700ml,,Volume: 700ml,"Envelhecida por quatro anos, a bebida passa inicialmente por 2 anos em barril de Castanheira brasileira e segue para mais 2 anos em barril de Carvalho Americano. O resultado é um destilado de notável qualidade (40% de volume alcoólico), superior aos tradicionais métodos de envelhecimento de cachaça atualmente utilizados no Brasil. A associação dos conhecimentos adquiridos na Escócia (terra dos Single Malts) e do Kentucky (terra do Bourbon nos Estados Unidos), foram base para criação desta bebida de sabor inigualável no mercado.A Sebastiana Duas Barricas tem aroma suave e adocicado, com notas de mel e frutas secas, com notáveis e elegantes camadas de caramelo, toffee e baunilha. Em boca sente-se uma bebida morna, envolvente, extremamente agradável e com baixíssima acidez. As notas de toffee e chocolate são nítidas, em contraponto às notas de castanhas e um leve defumado que remetem a uma bebida verdadeiramente aveludada.",Local: Américo Brasiliense/SP,Madeira: Castanheira e Carvalho,Envelhecimento: 4 anos (2 anos em Castanheira + 2 anos no Carvalho),Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2020 - 10º Lugar no IV Ranking da Cúpula da Cachaça
2018 - 35° Lugar no III Ranking da Cúpula da Cachaça
2017 - Medalha de Ouro no Concurso Mundial de Bruxelas
2017 - Medalha de Prata no Berlin International Spirits Competition
2017 - Medalha de Prata no International Wine and Spirits Competition - IWSC
2016 - Medalha de Ouro no Internacional Miami Rum Festival
2016 - Medalha de Ouro Duplo no San Francisco World Spirits Competition
2016 - 1° Lugar no Best in Show - San Francisco World Spirits Competition, como melhor Cachaça do Evento
2016 - Medalha de Ouro no Cachaça Export Brazilian Spirits",23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-sebastiana-duas-barricas-extra-premium-700ml
171,60d61d86fad9153ab6f5d80c,Cachaça Unna Ouro 750ml,,Volume: 750ml,"A cachaça Unna é um blend elegante de Carvalho Americano em 2 tostas diferentes, a tradição do Carvalho Francês, a brasilidade da Amburana, com um toque de Sassafrás e a surpresa do Eucalipto.
Todos barris de primeiro uso, deixando a Unna uma cachaça singular e muito saborosa!",Local: Salinas/MG,,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,2020 - 10º Lugar no IV Ranking da Cúpula da Cachaça,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-unna-ouro-750ml
172,60d61d87fad9153ab6f5d80d,Cachaça Quinta das Castanheiras Ouro Carvalho 670ml,,Volume: 670ml,"Cachaças Quinta das Castanheiras sempre destacando sua excelente qualidade com o selo da ANPAQ (Associação Nacional de Produtores de Cachaça de Qualidade). O carvalho dá à cachaça uma sensação aveludada e prolongada de suas notas aromáticas, entre elas destaca as frutas secas, um amadeirado, um frutado, caramelo, cravo e baunilha.",Local: Camanducaia/MG,Madeira: Carvalho Francês,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,2017 - Medalha de Prata na Expocachaça,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-quinta-das-castanheiras-ouro-carvalho-670ml
173,60d61d87fad9153ab6f5d80e,Cachaça Espirito de Minas Artistas Brasileiros Elifas Andreato 750ml,,Volume: 750ml,"Artista gráfico e jornalista, Elifas Andreato começou sua carreira aos 14 anos. Realizou projetos gráficos para a editora Abril e programação visual para teatro. Foi autor das capas de grandes discos da MPB nos anos 80, se consagrando como um artista que acompanhou e retratou grande parte da história do Brasil. Livre de influências, Elifas traz sentimentos à sua obra.A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras.A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita.",Local: São Tiago/MG,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 42%,,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-espirito-de-minas-artistas-brasileiros-elifas-andreato-750ml
174,60d61d87fad9153ab6f5d80f,Cachaça Espirito de Minas Artistas Brasileiros Ivald Granato 750ml,,Volume: 750ml,"(1949-2016)Sempre olhando para a frente, Ivald Granato teve sua arte comprometida com o Brasil moderno. Começou a pintar desde cedo, sob influência de pintores cubistas. Durante sua carreira, atuou em quase todos os campos da arte, pintando, desenhando e esculpindo. É considerado um dos grandes artistas modernos do século. Numa realidade que quase beira o abstrato, sua obra destaca-se pela espontaneidade e vivacidade, apresentando pinceladas vibrantes e, muitas vezes, tintas escorridas. Cada detalhe apreciado é uma feliz surpresa. Cada pincelada colorida é um novo respiro de inspiração, como cada gole de uma dose de Espírito de Minas.A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras.A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita.",Local: São Tiago/MG,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 42%,,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-espirito-de-minas-artistas-brasileiros-ivald-granato-750ml
175,60d61d87fad9153ab6f5d810,Cachaça Companheira Extra Premium Carvalho 8 Anos 700ml,,Volume: 700ml,"Dez anos antes de chegar ao copo, um primoroso, detalhado e artesanal processo de produção tem início. A escolha da variedade de cana a ser plantada, com alto teor de açúcar e colhida exclusivamente no inverno, uma poda manual e cuidadosa, um sistema de destilação magistral e um processo de envelhecimento de 8 anos em barril de carvalho, fazem com que a Companheira Extra Premium seja uma cachaça que além do sabor inigualável traga também o amor de quem a produz. Afinal, mais do que feita a mão, Companheira Extra Premium é feita com o coração.",Local: Jandaia do Sul/PR,Madeira: Carvalho,Envelhecimento: 8anos,Grad. Alcoólica: 40%,"2020 - 1º Lugar no IV Ranking da Cúpula da Cachaça
2018 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas Edição Brasil
2018 - 3º Lugar no III Ranking da Cúpula da Cachaça
2016 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas Edição Brasil
2016 - 3º Lugar no II Ranking da Cúpula da Cachaça
2015 - 5º Lugar no Ranking Revista VIP da Cachaça
2014 - Medalha de Prata no Concurso Mundial de Bruxelas (Spirits Selection), realizado na cidade de Florianópolis/SC
2014 - 7º Lugar no I Ranking da Cúpula da Cachaça
2013 - Medalha de Ouro no Concurso de Degustação às Cegas, realizado durante a Expocachaça Dose Dupla, no Mercado Municipal de São Paulo.",23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-extra-premium-carvalho-8-anos-700ml
176,60d61d87fad9153ab6f5d811,Cantil de Inox Santo Mario 210ml (Com cachaça),,Volume: 210ml,"Lindo cantil em inox com 210ml e já vem com uma cachaça de alta qualidade para você, envelhecida por 1 ano e meio em barris de castanheira.",Local: Catanduva/SP,Madeira: Castanheira,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 38%,,23/06/2021 16:04,https://www.cachacasbrasileiras.com.br/cachacas/cantil-de-inox-santo-mario-210ml-com-cachaca
177,60d61d88fad9153ab6f5d812,Cachaça Autêntica Se Sobrá X Extra Premium Edição Especial 8 Anos 700ml,,Volume: 700ml,"Cachaça pra lá de surpreendente! Armazenada por 8 anos e tonéis de Carvalho de 200 litros, uma edição especial produzida pelo pessoal da Autêntica Se Sobrá, lá de Alfenas/MG. Garantindo uma cor de envelhecimento sensacional e muito particular, aroma e sabor espetacular!Qualidade garantida para todos, especialmente para o público mais exigente.",Local: Alfenas/MG,Madeira: Carvalho,,Grad. Alcoólica: 38%,,23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-autentica-se-sobra-x-extra-premium-edicao-especial-8-anos-700ml
178,60d61d88fad9153ab6f5d813,Cachaça Espirito de Minas Artistas Brasileiros Newton Mesquita 750ml,,Volume: 750ml,"Paulistano formado em arquitetura, Newton Mesquita começou a pintar aos 10 anos, quando ganhou seu primeiro estojo de pintura de seu tio. Em sua trajetória, conta com 52 exposições individuais em museus importantes como o MASP e Museu de Arte Moderna de São Paulo, figurando no meio artístico como referência estética e em técnicas de pintura, aquarela, escultura e gravura.A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras.A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita.",Local: São Tiago/MG,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 42%,,23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-espirito-de-minas-artistas-brasileiros-newton-mesquita-750ml
179,60d61d88fad9153ab6f5d814,Cachaça Espirito de Minas Artistas Brasileiros Claudio Tozzi 750ml,,Volume: 750ml,"Os primeiros trabalhos de Claudio Tozzi na década de 60 traziam novas experiências visuais, e rapidamente ficaram conhecidos no meio popular e artístico-cultural. Realizou obras públicas em edifícios, estações do metrô e superfícies das cidades. Sua carreira é uma ótima constante reinvenção, e essa característica versátil o rendeu grande reconhecimento internacional.A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras.A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita.",Local: São Tiago/MG,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 42%,,23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-espirito-de-minas-artistas-brasileiros-claudio-tozzi-750ml
180,60d61d88fad9153ab6f5d815,Cachaça Espirito de Minas Artistas Brasileiros Aldemir Martins 750ml,,Volume: 750ml,"1922 – 2006Cearense, começou sua carreira artística ainda jovem como ilustrador de jornais, revistas e livros. Expôs em museus e galerias pelo mundo e foi reconhecido como um autêntico artista brasileiro. Sua técnica passeia por várias formas de expressão, compreendendo pintura, gravura, desenho, cerâmica e escultura. Seus traços fortes e tons vibrantes imprimem vitalidade e força à sua produção. Aldemir foi o primeiro artista a fazer a releitura do rótulo da Espírito de Minas.A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras.A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita.",Local: São Tiago/MG,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 42%,,23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-espirito-de-minas-artistas-brasileiros-aldemir-martins-750ml
181,60d61d88fad9153ab6f5d816,Cachaça Gogó da Ema Sublime X Extra Premium 750ml,,Volume: 750ml,"A cachaça mais Top da Gogó da Ema. Resultado obtido após um longo período de dez anos de envelhecimento em tonéis de madeiras nobres (jequitibá rosa e bálsamo). Uma cachaça macia, de corpo médio, com aromas cítricos e florais. Não é por acaso que o significado de Sublime tem tudo a ver com esta cachaça: simplesmente extraordinário e expressa um grau de excelência atingindo a perfeição material.",Local: São Sebastião/AL,,Envelhecimento: 10 anos,Grad. Alcoólica: 40%,"2020 - 22º Lugar no IV Ranking da Cúpula da Cachaça
2018 - Medalha de Prata na categoria CWSA Best Value - China Wine & Spirits Awards
2017 - Medalha de prata na Expocachaça na categoria madeiras brasileiras
2017 - Medalha de Ouro no Concurso Mundial de Bruxelas",23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-gogo-da-ema-sublime-x-extra-premium-750ml
182,60d61d89fad9153ab6f5d817,Cachaça Santa Rosa Splendit X Anos Extra Premium 750ml,,Volume: 750ml,"O tempo é o sábio senhor das transformações que buscamos e estimulamos. Sua ação fez desta cachaça uma bebida acima da média, com toque amadeirado e frutado oriundo de tonéis de Carvalho europeu e americano. Degustar a Santa Rosa Splendid é ofertar à existência um sabor inédito.Recomendada para acompanhar e abrilhantar refeições suculentas e condimentadas.",Local: Valença/RJ,Madeira: Carvalho,Envelhecimento: 10 anos,Grad. Alcoólica: 40%,,23/06/2021 16:05,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-splendit-x-extra-premium-750ml
