,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,ANÁLISE_DO_CACHACIER,DESCRIÇÃO_DA_CACHAÇA,HISTÓRIA_DO_ALAMBIQUE,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
428,60df74be8882c8982eaecedd,Cachaça Germana Heritage 700ml,"R$ 278,00",700ml,"De cor amarelo-caramelo, possui uma mescla de aromas adocicados, amadeirados, herbáceos e de especiarias. No paladar, traz um leve amargor, gosto doce e ativa as papilas salgadas. Além disso, causa uma sensação aveludada e levemente picante na boca. Retrogosto agradável, forte e muito persistente.","A Cachaça Germana Heritage 700ml é envelhecida por 10 anos, onde permanece por oito anos em barris de carvalho e mais dois anos em dornas de bálsamo. Possui graduação alcoólica de 40%. Seu diferencial está na garrafa, que é empalhada à mão. O termo “heritage” traz consigo a ideia de herança e patrimônio, um segredo da família Caetano guardado a sete chaves.
","A história dessa cachaça tem início no ano de 1912 em José de Melo, hoje Nova União, Minas Gerais. O fundador, Sérgio Caetano, começou a produzi-la no pequeno alambique da fazenda para consumo próprio, como faziam seus pais.

A marca Germana foi inspirada em uma freira de mesmo nome, que atraía numerosos romeiros ao Santuário da Serra da Piedade, em Caeté, no começo do século XIX. Eles buscavam cura com remédios à base de cachaça e ervas.

Em 1988, os dez irmãos Caetano, hoje acionistas do Grupo Germana, participaram da liderança da Associação Mineira dos Produtores de Cachaça de Qualidade (AMPAQ), projeto esse que teve início em Minas e que se estendeu por todo o Brasil. Desde o início, o objetivo deste projeto é dar à cachaça o mesmo status de todas as bebidas destiladas do mundo.

Para que o trabalho dos irmãos Caetano fluísse com intensidade, contagiando o maior número de consumidores possível, foi por eles criada, em 1989, a primeira Cachaçaria do Brasil em Belo Horizonte batizada com o nome de Alambique Cachaçaria e Armazém, que completou seus 25 anos de sucesso em 2014.

Hoje, o Grupo Germana emprega 200 funcionários em suas empresas, onde as temáticas são sempre baseadas na cachaça. Esse tradicional rótulo vem conquistando vários prêmios em concursos nacionais e internacionais, além de estar presente nas adegas dos mais exigentes consumidores brasileiros e estrangeiros. A cachaça é distribuída em todos os estados do Brasil e exportada para oito países. Produzida artesanalmente em alambiques de cobre, a Germana pode ser encontrada em cinco versões, onde variam o local de armazenamento, o tempo de envelhecimento e as madeiras utilizadas.
",Nova União - MG,Carvalho e Bálsamo,10 anos,40%,,25/6/2021 - 20:17:0,https://www.cachacarianacional.com.br/cachaca-germana-heritage-700ml-041661/p
429,60df74be8882c8982eaecede,Cachaça Serra Morena Ouro 250ml,"R$ 20,00",250ml,,,,Belo Vale - MG,Carvalho e Jequitiba,2 anos e 6 meses,40%,,25/6/2021 - 20:17:7,https://www.cachacarianacional.com.br/cachaca-serra-morena-ouro-250ml-041657/p
430,60df74be8882c8982eaecedf,Cachaça João Mendes Prata 670ml,"R$ 49,00",670ml,"Transparente, possui uma mescla de aromas adocicados e de frutas cítricas. No paladar, traz um gosto doce, levemente salgado, e de acidez mínima. Além disso, causa uma sensação licorosa e levemente picante na boca. Retrogosto agradável e muito leve.","A Cachaça João Mendes Prata 670ml é armazenada por seis meses em tonéis de inox. Leve, possui graduação alcoólica de 38%. Produzida no Sítio Vó Zirica, em Perdões, a fabricação da bebida conta com apoio da Universidade Federal de Lavras (Ufla). A destilação é feita em alambiques de cobre e apenas o “coração” da cachaça é aproveitado.

A colheita da cana-de-açúcar é feita sem queimadas, preservando a natureza. A matéria-prima é cortada, transportada e moída no mesmo dia, garantindo a mais alta qualidade do produto. O processo de fermentação acontece em sala climatizada para evitar a proliferação de fungos e bactérias.
","Em um simples sítio à beira da Fernão Dias, em Perdões, no Sul de Minas, um homem simples, mas de grandes idéias, vira produtor no ramo de cachaça há 35 anos. Com seu trabalho, envolveu toda a família e, assim, nasceu a Cachaça João Mendes.

Tudo foi difícil, desde aprender a produzir a cachaça até cuidar da lavoura, obter equipamentos e evoluir no mercado de bebidas. Em todo esse processo, o Sr. João Mendes, com toda sua simplicidade e sabedoria, ensinava que tudo o que se produz precisa evoluir, transmitir valores e estar alinhado às raízes que o originaram.

Atualmente, a empresa é dirigida pelos filhos de João, que se preocupam em honrar os ensinamentos que o pai deixou. Hoje, a bebida é reconhecida nacionalmente e é a tradução de uma autêntica história que foi construída e determinada pela capacidade de buscar o novo sem perder a verdadeira essência.
",Perdões - MG,Inox,,38%,,25/6/2021 - 20:17:14,https://www.cachacarianacional.com.br/cachaca-joao-mendes-prata-700ml-041655/p
431,60df74be8882c8982eaecee0,Cachaça Clandestina Ouro 700ml,"R$ 55,00",700ml,,,,Paineiras - MG,Amburana,,41%,,25/6/2021 - 20:17:36,https://www.cachacarianacional.com.br/cachaca-clandestina-ouro-700ml-021607/p
432,60df74be8882c8982eaecee1,Cachaça Vale Verde Edição Especial 12 Anos 700ml,"R$ 750,00",700ml,,,,Betim - MG,Carvalho,12 Anos,40%,,25/6/2021 - 20:17:45,https://www.cachacarianacional.com.br/cachaca-vale-verde-edicao-especial-12-anos-700ml-021604/p
433,60df74bf8882c8982eaecee2,Cachaça Rio 40 Graus Prata 750ml,"R$ 80,00",750ml,,"A Cachaça Rio 40 Graus Prata 750ml é uma bebida armazenada por seis meses em tonéis de inox. Leve, possui graduação alcoólica de 40%. Originada da destilação do mosto do caldo de cana fresco fermentado por leveduras selecionadas. É produzida através dos mais rigorosos processos de separação, com a captação apenas do coração do destilado.

O tempo de envelhecimento causa a oxidação necessária para atingir um aroma equilibrado e um sabor levemente picante, que remetem ao suave adocicado da cana-de-açúcar. Este processo, predominantemente artesanal, proporciona uma experiência de excelência sensorial que caracteriza a bebida do Brasil.
","Fundada em 2020 no Rio de Janeiro, a história da Cachaça Rio 40 Graus retrata a combinação dos valores que representam a alegria do povo brasileiro. A ideia de se criar uma Cachaça Artesanal de elevadíssima qualidade surgiu a partir de uma roda de amigos, que queriam levar o espírito do grupo para o mundo. A premissa remeteu à ideia das praias de Copacabana e Ipanema, combinada ao ritmo da Bossa nova. A mistura retrata o Rio, que com seus calçadões à beira-mar, desenha uma silhueta entre as montanhas.

Para honrar o nome da Cidade Maravilhosa e do povo brasileiro, o produto precisaria ter qualidade acurada e um design moderno. No grupo de amigos havia um médico, um químico industrial e um empresário. A paixão pela cachaça foi o catalisador desse desafio e o resultado de excelência na finalização do produto vem da história de cada um.

O químico foi executivo de multinacionais e viveu na Europa por tempo suficiente para refinar seus hábitos. O médico, por sua vez, está sempre preocupado com a saúde e não abre mão do rigor no processo de fabricação da bebida. Já o empresário é um idealista, que faz questão de promover a cultura brasileira dentro e fora do país, e preza pela excelência e pelo padrão de qualidade do produto.
",Ouro Branco - MG,Inox,6 meses,40%,"2020 - Medalha de Ouro no ExpoCachaça
",25/6/2021 - 20:17:51,https://www.cachacarianacional.com.br/cachaca-rio-40-graus-prata-750ml-021592/p
434,60df74bf8882c8982eaecee3,Cachaça Rio 40 Graus Ouro 750ml,"R$ 140,00",750ml,,"Cachaça Rio 40 Graus Ouro 750ml é uma bebida produzida através de um blend. Armazenada por dois anos em barris de carvalho francês e amburana, é um destilado leve, com graduação alcoólica de 40%. O processo rigoroso de fabricação proporciona um produto com ótimo aroma e paladar, capazes de promover uma experiência sensorial de cor, aroma, leveza e sabor que caracteriza a tradicional bebida do Brasil.

O carvalho francês prove notas de baunilha, coco e nozes, com um toque de especiarias. Por sua vez, a amburana traz características marcantes com sua peculiar nota de canela. O blend, com essa composição e proporcionalidade, mantém as nuances das duas madeiras, oferecendo um paladar agradável e suave.
","Fundada em 2020 no Rio de Janeiro, a história da Cachaça Rio 40 Graus retrata a combinação dos valores que representam a alegria do povo brasileiro. A ideia de se criar uma Cachaça Artesanal de elevadíssima qualidade surgiu a partir de uma roda de amigos, que queriam levar o espírito do grupo para o mundo. A premissa remeteu à ideia das praias de Copacabana e Ipanema, combinada ao ritmo da Bossa nova. A mistura retrata o Rio, que com seus calçadões à beira-mar, desenha uma silhueta entre as montanhas.

Para honrar o nome da Cidade Maravilhosa e do povo brasileiro, o produto precisaria ter qualidade acurada e um design moderno. No grupo de amigos havia um médico, um químico industrial e um empresário. A paixão pela cachaça foi o catalisador desse desafio e o resultado de excelência na finalização do produto vem da história de cada um.

O químico foi executivo de multinacionais e viveu na Europa por tempo suficiente para refinar seus hábitos. O médico, por sua vez, está sempre preocupado com a saúde e não abre mão do rigor no processo de fabricação da bebida. Já o empresário é um idealista, que faz questão de promover a cultura brasileira dentro e fora do país, e preza pela excelência e pelo padrão de qualidade do produto.
",Ouro Branco - MG,Carvalho e Amburana,2 anos,40%,,25/6/2021 - 20:17:59,https://www.cachacarianacional.com.br/cachaca-rio-40-graus-ouro-750ml-021589/p
435,60df74bf8882c8982eaecee4,Cachaça Coqueiro Prata Amendoim 500ml,"R$ 49,00",500ml,,,,Paraty - RJ,Amendoim,2 anos,40%,,25/6/2021 - 20:18:5,https://www.cachacarianacional.com.br/cachaca-coqueiro-prata-amendoim-500ml-021583/p
436,60df74bf8882c8982eaecee5,Cachaça Fabulosa Série Especial Bálsamo 6 anos 700ml,"R$ 199,80",700ml,"De cor amarelo-palha esverdeado, possui uma mescla de aromas florais, herbáceos, de frutas cítricas e especiarias. No paladar, traz um gosto doce. Além disso, causa uma sensação picante e adstringente na boca. Retrogosto forte e refrescante.","A Cachaça Fabulosa Série Especial Bálsamo 6 anos 700ml é armazenada por seis anos em barris de bálsamo. Robusta, possui graduação alcoólica de 42%. É uma bebida de aparência dourada e límpida, bem estruturada, com boa oleosidade, macia e de sabor persistente.

Ganhou o nome de Fabulosa pois durante uma degustação pré-lançamento com amigos do produtor, realizada na antiga Cachaçaria Salineira, em Belo Horizonte, um deles comentou: “essa cachaça é simplesmente fabulosa!“. Daí, surgiu o nome que veio a ser registrado e utilizado no produto.
","A Cachaça Fabulosa foi criada em 2003 por Eraldo Corrêa, salinense nato, que sempre admirou a qualidade e tradição das famosas cachaças produzidas em sua terra natal. Ele sonhava em criar uma marca que combinasse um produto de altíssimo padrão de qualidade com embalagens sofisticadas, que dariam uma nova roupagem ao nobre produto, valorizando ainda mais a famosa bebida de Salinas, no norte de Minas.

O produtor colocou o plano em ação e começou a “garimpar” os melhores destilados da região. Após arrematar esses cobiçados lotes de cachaça, raridades envelhecidas em barris de bálsamos por 4, 8 e 10 anos, contratou um especialista para criar o blend “perfeito”, utilizando como base essas cachaças selecionadas a dedo.

A Cachaça Fabulosa é associada à Associação dos Produtores Artesanais de Cachaça de Salinas (APACS) e possui, também, o Selo de Indicação de Procedência, que reconhece oficialmente a autenticidade da Cachaça Artesanal produzida na região de Salinas.
",Salinas - MG,Bálsamo,6 anos,42%,,25/6/2021 - 20:18:12,https://www.cachacarianacional.com.br/cachaca-fabulosa-serie-especial-balsamo-6-anos-700ml-021573/p
437,60df74bf8882c8982eaecee6,Cachaça Coqueiro Carvalho Francês Garrafa Especial 700ml,"R$ 279,00",700ml,,,,Paraty - RJ,Carvalho Francês,4 anos,42%,,25/6/2021 - 20:18:18,https://www.cachacarianacional.com.br/cachaca-coqueiro-carvalho-frances-ouro-700ml-021571/p
438,60df74bf8882c8982eaecee7,Cachaça Morro Velho Prata 700ml,"R$ 37,00",700ml,"Transparente, possui aromas florais. No paladar, é suave, macia e fácil de beber. Retrogosto agradável.","A Cachaça Morro Velho Prata 700ml é armazenada em tonéis de inox. Leve, é uma bebida que possui graduação alcoólica de 40%. Inspirada pelas montanhas de Minas, pela tradição da cultura mineira e a imagem tão particular da fazenda, surgiu o nome “Morro Velho”, que ilustra o rótulo do destilado.

Com uma tradição de quase 65 anos, a paixão familiar na produção do destilado já rendeu diversos prêmios para o alambique. À frente dos negócios desde 2004, Leandro Augusto Hilgert priorizou o investimento em tecnologia, mas de uma forma que preservasse cada detalhe do modo artesanal de fazer cachaça.
","A Cachaça Morro Velho surgiu a partir do desejo de pai e filho em dar produtividade para a fazenda da família. Aliado ao gosto pela cachaça, em 2015 iniciaram os projetos para o alambique. A bebida é produzida dentro de todos os padrões que são exigidos, com tecnologia, mas sem perder a essência da boa cachaça mineira, feita com paciência e amor.
",Bicas - MG,Inox,,40%,,25/6/2021 - 20:18:26,https://www.cachacarianacional.com.br/cachaca-morro-velho-prata-700ml-021560/p
439,60df74bf8882c8982eaecee8,Cachaça Sepultura Prata 700ml,"R$ 59,90",700ml,,"O Sepultura nasceu em 1984, em Belo Horizonte, Minas Gerais. Com 36 anos de estrada e totalizando 15 álbuns gravados, a banda já vendeu mais de 20 milhões de discos e é o grupo que mais tocou em edições do Rock in Rio. Em 2017, foi lançado o documentário Sepultura Endurance, que traz a trajetória da banda, além da rotina dos integrantes, os bastidores de gravação dos álbuns e dos shows, o processo de criação das músicas e entrevistas.

A cachaça é um símbolo da cultura brasileira e a Cachaçaria Batista, em parceria com a banda Sepultura, lança uma linha de Cachaças de Alambique com a essência de uma das maiores bandas do Brasil e do mundo como inspiração para a criação da edição. A cachaça promete encantar por meio do sabor e qualidade artesanal.

A Cachaça Sepultura Prata 700ml é uma bebida aromática e encorpada, armazenada por um ano em tonéis de inox. Leve, possui graduação alcoólica de 40%.
","A Cachaça Batista foi fundada por José Batista de Oliveira em 1943, na Fazenda Cachoeirinha, em Sacramento, no Triângulo Mineiro, em terras que limitam com o Parque Nacional da Serra da Canastra. Naquela época, em plena Segunda Guerra Mundial, com o Brasil em crise na produção de açúcar, José Batista cultivava em sua fazenda uma variedade de cana conhecida como Argentina ou Tucumã, utilizada na fabricação de rapaduras para suprir o desabastecimento do açúcar.

Foi então que ocorreu a José Batista a ideia de fermentar e destilar o caldo feito das rapaduras, inaugurando, assim, a produção da bebida que se tornaria uma lenda na região. Em 1958, a marca, na época nomeada Caninha Batista, ganhou a famosa logomarca da estrela associada ao slogan ""Estrela das Gerais”, encantando paladares até 1974, quando foram paralisadas suas atividades.

Hoje, pouquíssimas garrafas daqueles primeiros tempos são guardadas como jóias raras na coleção de poucos privilegiados. Ao completar 90 anos, o Sr. José Batista confessou ao genro Marco Antonio Afonso da Mota o desejo de dar continuidade ao seu projeto. Desafio aceito, Marco herdou os segredos e técnicas de como se fazer uma boa cachaça e segue perpetuando o sonho do sogro, mantendo acesa a lenda da bebida e sua qualidade inigualável.

Em 2008, com entusiasmo e aguçado espírito empreendedor, Marco Antônio e o filho, Marco Elísio, construíram na Fazenda Boa Sorte as novas instalações da Cachaça Batista, resgatando uma tradição de mais de 70 anos, renovada por modernas técnicas de produção. Hoje, a nova fábrica consolida sua posição como empreendimento que honra a tradição da marca e projeta um novo ciclo para permanência num cenário francamente receptivo à cachaça brasileira de alambique.
",Sacramento - MG,Inox,1 ano,40%,,25/6/2021 - 20:18:33,https://www.cachacarianacional.com.br/cachaca-sepultura-prata-700ml-021554/p
