,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
2868,com,O,1830,41,44,176,10
2869,notas,O,1830,45,50,176,10
2870,finais,O,1830,51,57,176,10
2871,de,O,1830,58,60,176,10
2872,baunilha,B-CARACTERISTICA_SENSORIAL_SABOR,1830,61,69,176,10
2873,",",O,1830,69,70,176,10
2874,amêndoas,B-CARACTERISTICA_SENSORIAL_SABOR,1830,71,79,176,10
2875,e,O,1830,80,81,176,10
2876,canela,B-CARACTERISTICA_SENSORIAL_SABOR,1830,82,88,176,10
2877,.,O,1830,88,89,176,10
2878,aparência,O,1831,0,9,176,10
2879,:,O,1831,9,10,176,10
2880,levemente,B-CARACTERISTICA_SENSORIAL_COR,1831,11,20,176,10
2881,dourada,I-CARACTERISTICA_SENSORIAL_COR,1831,21,28,176,10
2882,",",O,1831,28,29,176,10
2883,límpida,B-CARACTERISTICA_SENSORIAL_COR,1831,30,37,176,10
2884,e,O,1831,38,39,176,10
2885,brilhante,B-CARACTERISTICA_SENSORIAL_COR,1831,40,49,176,10
2886,.,O,1831,49,50,176,10
2887,olfato,O,1832,0,6,176,10
2888,:,O,1832,6,7,176,10
2889,possui,O,1832,8,14,176,10
2890,aromas,O,1832,15,21,176,10
2891,intensos,O,1832,22,30,176,10
2892,:,O,1832,30,31,176,10
2893,amadeirados,B-CARACTERISTICA_SENSORIAL_AROMA,1832,31,42,176,10
2894,",",O,1832,42,43,176,10
2895,frutados,B-CARACTERISTICA_SENSORIAL_AROMA,1832,44,52,176,10
2896,",",O,1832,52,53,176,10
2897,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,1832,54,64,176,10
2898,",",O,1832,64,65,176,10
2899,com,O,1832,66,69,176,10
2900,notas,B-CARACTERISTICA_SENSORIAL_AROMA,1832,70,75,176,10
2901,de,I-CARACTERISTICA_SENSORIAL_AROMA,1832,76,78,176,10
2902,baunilha,I-CARACTERISTICA_SENSORIAL_AROMA,1832,79,87,176,10
2903,.,O,1832,87,88,176,10
2904,harmonização,O,1833,0,12,176,10
2905,:,O,1833,12,13,176,10
2906,a,O,1833,14,15,176,10
2907,cachaça,O,1833,16,23,176,10
2908,é,O,1833,24,25,176,10
2909,uma,O,1833,26,29,176,10
2910,bebida,O,1833,30,36,176,10
2911,famosa,O,1833,37,43,176,10
2912,por,O,1833,44,47,176,10
2913,combinar,O,1833,48,56,176,10
2914,bem,O,1833,57,60,176,10
2915,com,O,1833,61,64,176,10
2916,diversos,O,1833,65,73,176,10
2917,pratos,O,1833,74,80,176,10
2918,e,O,1833,81,82,176,10
2919,opções,O,1833,83,89,176,10
2920,gastronômicas,O,1833,90,103,176,10
2921,.,O,1833,103,104,176,10
2922,o,O,1834,0,1,176,10
2923,que,O,1834,2,5,176,10
2924,quase,O,1834,6,11,176,10
2925,ninguém,O,1834,12,19,176,10
2926,sabe,O,1834,20,24,176,10
2927,é,O,1834,25,26,176,10
2928,que,O,1834,27,30,176,10
2929,não,O,1834,31,34,176,10
2930,é,O,1834,35,36,176,10
2931,só,O,1834,37,39,176,10
2932,com,O,1834,40,43,176,10
2933,pratos,O,1834,44,50,176,10
2934,salgados,O,1834,51,59,176,10
2935,que,O,1834,60,63,176,10
2936,a,O,1834,64,65,176,10
2937,seleta,B-NOME_BEBIDA,1834,66,72,176,10
2938,cai,O,1834,73,76,176,10
2939,bem,O,1834,77,80,176,10
2940,.,O,1834,80,81,176,10
2941,por,O,1835,0,3,176,10
2942,ser,O,1835,4,7,176,10
2943,armazenada,O,1835,8,18,176,10
2944,em,O,1835,19,21,176,10
2945,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1835,22,28,176,10
2946,de,O,1835,29,31,176,10
2947,amburana,B-TIPO_MADEIRA,1835,32,40,176,10
2948,",",O,1835,40,41,176,10
2949,ela,O,1835,42,45,176,10
2950,possui,O,1835,46,52,176,10
2951,notas,B-CARACTERISTICA_SENSORIAL_SABOR,1835,53,58,176,10
2952,de,I-CARACTERISTICA_SENSORIAL_SABOR,1835,59,61,176,10
2953,canela,I-CARACTERISTICA_SENSORIAL_SABOR,1835,62,68,176,10
2954,que,O,1835,69,72,176,10
2955,combinam,O,1835,73,81,176,10
2956,perfeitamente,O,1835,82,95,176,10
2957,com,O,1835,96,99,176,10
2958,saladas,O,1835,100,107,176,10
2959,de,O,1835,108,110,176,10
2960,frutas,O,1835,111,117,176,10
2961,",",O,1835,117,118,176,10
2962,sorvetes,O,1835,119,127,176,10
2963,",",O,1835,127,128,176,10
2964,doces,O,1835,129,134,176,10
2965,e,O,1835,135,136,176,10
2966,sobremesas,O,1835,137,147,176,10
2967,.,O,1835,147,148,176,10
2968,NOME,O,1858,0,4,178,10
2969,DA,O,1858,5,7,178,10
2970,CACHAÇA,O,1858,8,15,178,10
2971,:,O,1858,15,16,178,10
2972,Cachaça,O,1858,17,24,178,10
2973,51,B-NOME_BEBIDA,1858,25,27,178,10
2974,Reserva,B-CLASSIFICACAO_BEBIDA,1858,28,35,178,10
2975,Unica,O,1858,36,41,178,10
2976,Extra,B-CLASSIFICACAO_BEBIDA,1858,42,47,178,10
2977,Premium,I-CLASSIFICACAO_BEBIDA,1858,48,55,178,10
2978,700,B-VOLUME,1858,56,59,178,10
2979,ml,I-VOLUME,1858,60,62,178,10
2980,PREÇO,O,1859,0,5,178,10
2981,:,O,1859,5,6,178,10
2982,R$279,B-PRECO,1859,7,12,178,10
2983,",",I-PRECO,1859,12,13,178,10
2984,13,I-PRECO,1859,13,15,178,10
2985,VOLUME,O,1860,0,6,178,10
2986,:,O,1860,6,7,178,10
2987,700ml,B-VOLUME,1860,8,13,178,10
2988,DESCRIÇÃO,O,1861,0,9,178,10
2989,DA,O,1861,10,12,178,10
2990,CACHAÇA,O,1861,13,20,178,10
2991,:,O,1861,20,21,178,10
2992,Reserva,B-CLASSIFICACAO_BEBIDA,1861,22,29,178,10
2993,51,B-NOME_BEBIDA,1861,30,32,178,10
2994,incomparavelmente,O,1861,33,50,178,10
2995,única,O,1861,51,56,178,10
2996,",",O,1861,56,57,178,10
2997,com,O,1861,58,61,178,10
2998,um,O,1861,62,64,178,10
2999,paladar,O,1861,65,72,178,10
3000,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1861,73,78,178,10
3001,e,O,1861,79,80,178,10
3002,aveludado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1861,81,90,178,10
3003,.,O,1861,90,91,178,10
3004,Envelhecida,O,1862,0,11,178,10
3005,em,O,1862,12,14,178,10
3006,barris,B-RECIPIENTE_ARMAZENAMENTO,1862,15,21,178,10
3007,selecionados,O,1862,22,34,178,10
3008,de,O,1862,35,37,178,10
3009,carvalho,B-TIPO_MADEIRA,1862,38,46,178,10
3010,americano,I-TIPO_MADEIRA,1862,47,56,178,10
3011,.,O,1862,56,57,178,10
3012,Uma,O,1863,0,3,178,10
3013,experiência,O,1863,4,15,178,10
3014,sensorial,O,1863,16,25,178,10
3015,Única,O,1863,26,31,178,10
3016,.,O,1863,31,32,178,10
3017,Notas,O,1864,0,5,178,10
3018,aromáticas,O,1864,6,16,178,10
3019,remetem,O,1864,17,24,178,10
3020,á,O,1864,25,26,178,10
3021,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,1864,27,35,178,10
3022,",",O,1864,35,36,178,10
3023,mel,B-CARACTERISTICA_SENSORIAL_AROMA,1864,37,40,178,10
3024,e,O,1864,41,42,178,10
3025,frutas,B-CARACTERISTICA_SENSORIAL_AROMA,1864,43,49,178,10
3026,secas,I-CARACTERISTICA_SENSORIAL_AROMA,1864,50,55,178,10
3027,",",O,1864,55,56,178,10
3028,antes,O,1864,57,62,178,10
3029,de,O,1864,63,65,178,10
3030,liberar,O,1864,66,73,178,10
3031,segredos,O,1864,74,82,178,10
3032,ocultos,O,1864,83,90,178,10
3033,da,O,1864,91,93,178,10
3034,madeira,B-CARACTERISTICA_SENSORIAL_AROMA,1864,94,101,178,10
3035,.,O,1864,101,102,178,10
3036,Um,O,1865,0,2,178,10
3037,rico,O,1865,3,7,178,10
3038,sabor,O,1865,8,13,178,10
3039,frutado,B-CARACTERISTICA_SENSORIAL_SABOR,1865,14,21,178,10
3040,surge,O,1865,22,27,178,10
3041,antes,O,1865,28,33,178,10
3042,de,O,1865,34,36,178,10
3043,um,O,1865,37,39,178,10
3044,acabamento,O,1865,40,50,178,10
3045,amadeira,B-CARACTERISTICA_SENSORIAL_SABOR,1865,51,59,178,10
3046,marcante,O,1865,60,68,178,10
3047,",",O,1865,68,69,178,10
3048,prolongado,O,1865,70,80,178,10
3049,",",O,1865,80,81,178,10
3050,equilibrado,O,1865,81,92,178,10
3051,e,O,1865,93,94,178,10
3052,complexo,O,1865,95,103,178,10
3053,.,O,1865,103,104,178,10
3054,A,O,1866,0,1,178,10
3055,elevada,O,1866,2,9,178,10
3056,complexidade,O,1866,10,22,178,10
3057,e,O,1866,23,24,178,10
3058,intensidade,O,1866,25,36,178,10
3059,de,O,1866,37,39,178,10
3060,atributos,O,1866,40,49,178,10
3061,positivos,O,1866,50,59,178,10
3062,faz,O,1866,60,63,178,10
3063,da,O,1866,64,66,178,10
3064,Reserva,B-CLASSIFICACAO_BEBIDA,1866,67,74,178,10
3065,51,B-NOME_BEBIDA,1866,75,77,178,10
3066,única,O,1866,78,83,178,10
3067,uma,O,1866,84,87,178,10
3068,cachaça,O,1866,88,95,178,10
3069,excepcionalmente,O,1866,96,112,178,10
3070,Harmônica,O,1866,113,122,178,10
3071,.,O,1866,122,123,178,10
3072,A,O,1867,0,1,178,10
3073,dedicação,O,1867,2,11,178,10
3074,e,O,1867,12,13,178,10
3075,empenho,O,1867,14,21,178,10
3076,em,O,1867,22,24,178,10
3077,obter,O,1867,25,30,178,10
3078,uma,O,1867,31,34,178,10
3079,cachaça,O,1867,35,42,178,10
3080,com,O,1867,43,46,178,10
3081,profundidades,O,1867,47,60,178,10
3082,únicas,O,1867,61,67,178,10
3083,e,O,1867,68,69,178,10
3084,exclusivas,O,1867,70,80,178,10
3085,faz,O,1867,81,84,178,10
3086,com,O,1867,85,88,178,10
3087,que,O,1867,89,92,178,10
3088,a,O,1867,93,94,178,10
3089,reserva,B-CLASSIFICACAO_BEBIDA,1867,95,102,178,10
3090,51,B-NOME_BEBIDA,1867,103,105,178,10
3091,única,O,1867,106,111,178,10
3092,tenha,O,1867,112,117,178,10
3093,sua,O,1867,118,121,178,10
3094,tiragem,O,1867,122,129,178,10
3095,limitada,O,1867,130,138,178,10
3096,",",O,1867,138,139,178,10
3097,preservando,O,1867,140,151,178,10
3098,em,O,1867,152,154,178,10
3099,cada,O,1867,155,159,178,10
3100,amostra,O,1867,160,167,178,10
3101,consistência,O,1867,168,180,178,10
3102,perfeição,O,1867,181,190,178,10
3103,em,O,1867,191,193,178,10
3104,sua,O,1867,194,197,178,10
3105,coloração,O,1867,198,207,178,10
3106,",",O,1867,207,208,178,10
3107,aromas,O,1867,209,215,178,10
3108,e,O,1867,216,217,178,10
3109,paladar,O,1867,218,225,178,10
3110,.,O,1867,225,226,178,10
3111,A,O,1868,0,1,178,10
3112,linha,O,1868,2,7,178,10
3113,reserva,B-CLASSIFICACAO_BEBIDA,1868,8,15,178,10
3114,51,B-NOME_BEBIDA,1868,16,18,178,10
3115,nasceu,O,1868,19,25,178,10
3116,da,O,1868,26,28,178,10
3117,paixão,O,1868,29,35,178,10
3118,e,O,1868,36,37,178,10
3119,dedicação,O,1868,38,47,178,10
3120,de,O,1868,48,50,178,10
3121,anos,O,1868,51,55,178,10
3122,de,O,1868,56,58,178,10
3123,estudos,O,1868,59,66,178,10
3124,e,O,1868,67,68,178,10
3125,trabalho,O,1868,69,77,178,10
3126,em,O,1868,78,80,178,10
3127,obter,O,1868,81,86,178,10
3128,cachaça,O,1868,87,94,178,10
3129,tão,O,1868,95,98,178,10
3130,raras,O,1868,99,104,178,10
3131,",",O,1868,104,105,178,10
3132,únicas,O,1868,106,112,178,10
3133,e,O,1868,113,114,178,10
3134,singulares,O,1868,115,125,178,10
3135,como,O,1868,126,130,178,10
3136,você,O,1868,131,135,178,10
3137,.,O,1868,135,136,178,10
3138,Envelhecida,O,1869,0,11,178,10
3139,de,O,1869,12,14,178,10
3140,4,B-TEMPO_ARMAZENAMENTO,1869,15,16,178,10
3141,a,I-TEMPO_ARMAZENAMENTO,1869,17,18,178,10
3142,5,I-TEMPO_ARMAZENAMENTO,1869,19,20,178,10
3143,anos,I-TEMPO_ARMAZENAMENTO,1869,21,25,178,10
3144,em,O,1869,26,28,178,10
3145,barris,B-RECIPIENTE_ARMAZENAMENTO,1869,29,35,178,10
3146,de,O,1869,36,38,178,10
3147,carvalho,B-TIPO_MADEIRA,1869,39,47,178,10
3148,branco,I-TIPO_MADEIRA,1869,48,54,178,10
3149,americano,I-TIPO_MADEIRA,1869,55,64,178,10
3150,utilizados,O,1869,65,75,178,10
3151,uma,O,1869,76,79,178,10
3152,única,O,1869,80,85,178,10
3153,vez,O,1869,86,89,178,10
3154,para,O,1869,90,94,178,10
3155,o,O,1869,95,96,178,10
3156,envelhecimento,O,1869,97,111,178,10
3157,de,O,1869,112,114,178,10
3158,whisky,O,1869,115,121,178,10
3159,americano,O,1869,122,131,178,10
3160,tipo,O,1869,132,136,178,10
3161,Bourbon,O,1869,137,144,178,10
3162,.,O,1869,144,145,178,10
3163,Sabor,O,1870,0,5,178,10
3164,aveludado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1870,6,15,178,10
3165,",",O,1870,15,16,178,10
3166,refinado,O,1870,17,25,178,10
3167,e,O,1870,26,27,178,10
3168,marcante,O,1870,28,36,178,10
3169,.,O,1870,36,37,178,10
3170,Produto,O,1871,0,7,178,10
3171,:,O,1871,7,8,178,10
3172,Brasil,B-NOME_LOCAL,1871,9,15,178,10
3173,Teor,O,1872,0,4,178,10
3174,Alcoólico,O,1872,5,14,178,10
3175,:,O,1872,14,15,178,10
3176,40%,B-GRADUACAO_ALCOOLICA,1872,16,19,178,10
3177,vol,O,1872,20,23,178,10
3178,.,O,1872,23,24,178,10
3179,Volume,O,1873,0,6,178,10
3180,:,O,1873,6,7,178,10
3181,700,B-VOLUME,1873,8,11,178,10
3182,ml,I-VOLUME,1873,12,14,178,10
3183,GRADUAÇÃO,O,1874,0,9,178,10
3184,ALCOÓLICA,O,1874,10,19,178,10
3185,:,O,1874,19,20,178,10
3186,40%,B-GRADUACAO_ALCOOLICA,1874,21,24,178,10
3187,NOME,O,2252,0,4,202,10
3188,DA,O,2252,5,7,202,10
3189,CACHAÇA,O,2252,8,15,202,10
3190,:,O,2252,15,16,202,10
3191,CACHACA,O,2252,17,24,202,10
3192,BYLAARDT,B-NOME_BEBIDA,2252,25,33,202,10
3193,LUXO,O,2252,34,38,202,10
3194,750ML,B-VOLUME,2252,39,44,202,10
3195,EXTRA,B-CLASSIFICACAO_BEBIDA,2252,45,50,202,10
3196,PREMIUM,I-CLASSIFICACAO_BEBIDA,2252,51,58,202,10
3197,PREÇO,O,2253,0,5,202,10
3198,:,O,2253,5,6,202,10
3199,R$279,B-PRECO,2253,7,12,202,10
3200,",",I-PRECO,2253,12,13,202,10
3201,90,I-PRECO,2253,13,15,202,10
3202,DESCRIÇÃO,O,2254,0,9,202,10
3203,DA,O,2254,10,12,202,10
3204,CACHACA,O,2254,13,20,202,10
3205,:,O,2254,20,21,202,10
3206,CACHACA,O,2254,22,29,202,10
3207,BYLAARDT,B-NOME_BEBIDA,2254,30,38,202,10
3208,LUXO,I-NOME_BEBIDA,2254,39,43,202,10
3209,750ML,B-VOLUME,2254,44,49,202,10
3210,EXTRA,B-CLASSIFICACAO_BEBIDA,2254,50,55,202,10
3211,PREMIUM,I-CLASSIFICACAO_BEBIDA,2254,56,63,202,10
3212,Durante,O,2255,0,7,202,10
3213,o,O,2255,8,9,202,10
3214,período,O,2255,10,17,202,10
3215,de,O,2255,18,20,202,10
3216,descanso,O,2255,21,29,202,10
3217,",",O,2255,29,30,202,10
3218,ou,O,2255,31,33,202,10
3219,maturação,O,2255,34,43,202,10
3220,da,O,2255,44,46,202,10
3221,cachaça,O,2255,47,54,202,10
3222,",",O,2255,54,55,202,10
3223,que,O,2255,56,59,202,10
3224,vai,O,2255,60,63,202,10
3225,de,O,2255,64,66,202,10
3226,três,B-TEMPO_ARMAZENAMENTO,2255,67,71,202,10
3227,a,I-TEMPO_ARMAZENAMENTO,2255,72,73,202,10
3228,seis,I-TEMPO_ARMAZENAMENTO,2255,74,78,202,10
3229,meses,I-TEMPO_ARMAZENAMENTO,2255,79,84,202,10
3230,",",O,2255,84,85,202,10
3231,ocorre,O,2255,86,92,202,10
3232,a,O,2255,93,94,202,10
3233,oxidação,O,2255,95,103,202,10
3234,dos,O,2255,104,107,202,10
3235,aldeídos,O,2255,108,116,202,10
3236,",",O,2255,116,117,202,10
3237,responsáveis,O,2255,118,130,202,10
3238,pelo,O,2255,131,135,202,10
3239,odor,O,2255,136,140,202,10
3240,forte,O,2255,141,146,202,10
3241,que,O,2255,147,150,202,10
3242,incomoda,O,2255,151,159,202,10
3243,as,O,2255,160,162,202,10
3244,vias,O,2255,163,167,202,10
3245,nasais,O,2255,168,174,202,10
3246,?,O,2255,174,175,202,10
3247,Durante,O,2256,0,7,202,10
3248,o,O,2256,8,9,202,10
3249,envelhecimento,O,2256,10,24,202,10
3250,da,O,2256,25,27,202,10
3251,cachaça,O,2256,28,35,202,10
3252,pode,O,2256,36,40,202,10
3253,ocorrer,O,2256,41,48,202,10
3254,na,O,2256,49,51,202,10
3255,interação,O,2256,52,61,202,10
3256,entre,O,2256,62,67,202,10
3257,a,O,2256,68,69,202,10
3258,bebida,O,2256,70,76,202,10
3259,e,O,2256,77,78,202,10
3260,a,O,2256,79,80,202,10
3261,madeira,O,2256,81,88,202,10
3262,da,O,2256,89,91,202,10
3263,qual,O,2256,92,96,202,10
3264,é,O,2256,97,98,202,10
3265,feito,O,2256,99,104,202,10
3266,o,O,2256,105,106,202,10
3267,recipiente,O,2256,107,117,202,10
3268,:,O,2256,117,118,202,10
3269,remoção,O,2256,118,125,202,10
3270,de,O,2256,126,128,202,10
3271,substâncias,O,2256,129,140,202,10
3272,pela,O,2256,141,145,202,10
3273,evaporação,O,2256,146,156,202,10
3274,",",O,2256,156,157,202,10
3275,adsorção,O,2256,158,166,202,10
3276,ou,O,2256,167,169,202,10
3277,interação,O,2256,170,179,202,10
3278,com,O,2256,180,183,202,10
3279,a,O,2256,184,185,202,10
3280,madeira,O,2256,186,193,202,10
3281,",",O,2256,193,194,202,10
3282,incorporação,O,2256,195,207,202,10
3283,de,O,2256,208,210,202,10
3284,substâncias,O,2256,211,222,202,10
3285,da,O,2256,223,225,202,10
3286,madeira,O,2256,226,233,202,10
3287,pela,O,2256,234,238,202,10
3288,cachaça,O,2256,239,246,202,10
3289,e,O,2256,247,248,202,10
3290,oxidação,O,2256,249,257,202,10
3291,de,O,2256,258,260,202,10
3292,substâncias,O,2256,261,272,202,10
3293,liberadas,O,2256,273,282,202,10
3294,pela,O,2256,283,287,202,10
3295,cachaça,O,2256,288,295,202,10
3296,.,O,2256,295,296,202,10
3297,HISTÓRIA,O,2257,0,8,202,10
3298,DO,O,2257,9,11,202,10
3299,ALAMBIQUE,O,2257,12,21,202,10
3300,:,O,2257,21,22,202,10
3301,Em,O,2257,23,25,202,10
3302,1943,B-TEMPO,2257,26,30,202,10
3303,a,O,2257,31,32,202,10
3304,Família,O,2257,33,40,202,10
3305,Van,B-NOME_PESSOA,2257,41,44,202,10
3306,Den,I-NOME_PESSOA,2257,45,48,202,10
3307,Bylaardt,I-NOME_PESSOA,2257,49,57,202,10
3308,",",O,2257,57,58,202,10
3309,começa,O,2257,59,65,202,10
3310,a,O,2257,66,67,202,10
3311,produzir,O,2257,68,76,202,10
3312,a,O,2257,77,78,202,10
3313,sua,O,2257,79,82,202,10
3314,primeira,O,2257,83,91,202,10
3315,cachaça,O,2257,92,99,202,10
3316,envelhecida,O,2257,100,111,202,10
3317,em,O,2257,112,114,202,10
3318,barril,B-RECIPIENTE_ARMAZENAMENTO,2257,115,121,202,10
3319,de,O,2257,122,124,202,10
3320,carvalho,B-TIPO_MADEIRA,2257,125,133,202,10
3321,.,O,2257,133,134,202,10
3322,O,O,2258,0,1,202,10
3323,tempo,O,2258,2,7,202,10
3324,passou,O,2258,8,14,202,10
3325,e,O,2258,15,16,202,10
3326,hoje,O,2258,17,21,202,10
3327,",",O,2258,21,22,202,10
3328,três,O,2258,23,27,202,10
3329,gerações,O,2258,28,36,202,10
3330,depois,O,2258,37,43,202,10
3331,",",O,2258,43,44,202,10
3332,a,O,2258,45,46,202,10
3333,Cachaças,B-NOME_ORGANIZACAO,2258,47,55,202,10
3334,Bylaardt,I-NOME_ORGANIZACAO,2258,56,64,202,10
3335,constitui,O,2258,65,74,202,10
3336,-,O,2258,74,75,202,10
3337,se,O,2258,75,77,202,10
3338,numa,O,2258,78,82,202,10
3339,empresa,O,2258,83,90,202,10
3340,sólida,O,2258,91,97,202,10
3341,e,O,2258,98,99,202,10
3342,dinâmica,O,2258,100,108,202,10
3343,.,O,2258,108,109,202,10
3344,Com,O,2259,0,3,202,10
3345,um,O,2259,4,6,202,10
3346,mix,O,2259,7,10,202,10
3347,de,O,2259,11,13,202,10
3348,produtos,O,2259,14,22,202,10
3349,composto,O,2259,23,31,202,10
3350,por,O,2259,32,35,202,10
3351,aguardentes,O,2259,36,47,202,10
3352,",",O,2259,47,48,202,10
3353,licores,O,2259,49,56,202,10
3354,e,O,2259,57,58,202,10
3355,a,O,2259,59,60,202,10
3356,tradicional,O,2259,61,72,202,10
3357,cachaça,O,2259,73,80,202,10
3358,artesanal,O,2259,81,90,202,10
3359,envelhecida,O,2259,91,102,202,10
3360,em,O,2259,103,105,202,10
3361,barril,B-RECIPIENTE_ARMAZENAMENTO,2259,106,112,202,10
3362,de,O,2259,113,115,202,10
3363,carvalho,B-TIPO_MADEIRA,2259,116,124,202,10
3364,.,O,2259,124,125,202,10
3365,A,O,2260,0,1,202,10
3366,Cachaças,B-NOME_ORGANIZACAO,2260,2,10,202,10
3367,Bylaardt,I-NOME_ORGANIZACAO,2260,11,19,202,10
3368,vem,O,2260,20,23,202,10
3369,a,O,2260,24,25,202,10
3370,cada,O,2260,26,30,202,10
3371,dia,O,2260,31,34,202,10
3372,conquistando,O,2260,35,47,202,10
3373,a,O,2260,48,49,202,10
3374,preferência,O,2260,50,61,202,10
3375,de,O,2260,62,64,202,10
3376,um,O,2260,65,67,202,10
3377,público,O,2260,68,75,202,10
3378,seleto,O,2260,76,82,202,10
3379,e,O,2260,83,84,202,10
3380,constituído,O,2260,85,96,202,10
3381,de,O,2260,97,99,202,10
3382,pessoas,O,2260,100,107,202,10
3383,de,O,2260,108,110,202,10
3384,fino,O,2260,111,115,202,10
3385,gosto,O,2260,116,121,202,10
3386,.,O,2260,121,122,202,10
3387,Isto,O,2261,0,4,202,10
3388,só,O,2261,5,7,202,10
3389,é,O,2261,8,9,202,10
3390,possível,O,2261,10,18,202,10
3391,aliando,O,2261,19,26,202,10
3392,a,O,2261,27,28,202,10
3393,tradição,O,2261,29,37,202,10
3394,",",O,2261,37,38,202,10
3395,transmitida,O,2261,39,50,202,10
3396,de,O,2261,51,53,202,10
3397,pai,O,2261,54,57,202,10
3398,para,O,2261,58,62,202,10
3399,filho,O,2261,63,68,202,10
3400,",",O,2261,68,69,202,10
3401,com,O,2261,70,73,202,10
3402,o,O,2261,74,75,202,10
3403,zelo,O,2261,76,80,202,10
3404,presente,O,2261,81,89,202,10
3405,em,O,2261,90,92,202,10
3406,cada,O,2261,93,97,202,10
3407,estágio,O,2261,98,105,202,10
3408,do,O,2261,106,108,202,10
3409,processo,O,2261,109,117,202,10
3410,de,O,2261,118,120,202,10
3411,produção,O,2261,121,129,202,10
3412,.,O,2261,129,130,202,10
3413,Por,O,2262,0,3,202,10
3414,isso,O,2262,4,8,202,10
3415,não,O,2262,9,12,202,10
3416,só,O,2262,13,15,202,10
3417,o,O,2262,16,17,202,10
3418,tempo,O,2262,18,23,202,10
3419,",",O,2262,23,24,202,10
3420,mas,O,2262,25,28,202,10
3421,toda,O,2262,29,33,202,10
3422,a,O,2262,34,35,202,10
3423,dedicação,O,2262,36,45,202,10
3424,estão,O,2262,46,51,202,10
3425,presentes,O,2262,52,61,202,10
3426,no,O,2262,62,64,202,10
3427,processo,O,2262,65,73,202,10
3428,de,O,2262,74,76,202,10
3429,elaboração,O,2262,77,87,202,10
3430,de,O,2262,88,90,202,10
3431,produtos,O,2262,91,99,202,10
3432,de,O,2262,100,102,202,10
3433,altíssima,O,2262,103,112,202,10
3434,qualidade,O,2262,113,122,202,10
3435,e,O,2262,123,124,202,10
3436,sabor,O,2262,125,130,202,10
3437,Volume,O,2263,0,6,202,10
3438,:,O,2263,6,7,202,10
3439,750ML,B-VOLUME,2263,8,13,202,10
3440,NOME,O,2264,0,4,203,10
3441,DA,O,2264,5,7,203,10
3442,CACHAÇA,O,2264,8,15,203,10
3443,:,O,2264,15,16,203,10
3444,CACHAÇA,O,2264,17,24,203,10
3445,SCHOEPPING,B-NOME_BEBIDA,2264,25,35,203,10
3446,700ML,B-VOLUME,2264,36,41,203,10
3447,OURO,B-CLASSIFICACAO_BEBIDA,2264,42,46,203,10
3448,PREÇO,O,2265,0,5,203,10
3449,:,O,2265,5,6,203,10
3450,R$,B-PRECO,2265,7,9,203,10
3451,49,I-PRECO,2265,10,12,203,10
3452,",",I-PRECO,2265,12,13,203,10
3453,90,I-PRECO,2265,13,15,203,10
3454,DESCRIÇÃO,O,2266,0,9,203,10
3455,DA,O,2266,10,12,203,10
3456,CACHACA,O,2266,13,20,203,10
3457,:,O,2266,20,21,203,10
3458,Nossa,O,2266,22,27,203,10
3459,história,O,2266,28,36,203,10
3460,começa,O,2266,37,43,203,10
3461,com,O,2266,44,47,203,10
3462,Anton,B-NOME_PESSOA,2266,48,53,203,10
3463,Schoepping,I-NOME_PESSOA,2266,54,64,203,10
3464,",",O,2266,64,65,203,10
3465,um,O,2266,66,68,203,10
3466,dos,O,2266,69,72,203,10
3467,primeiros,O,2266,73,82,203,10
3468,colonizadores,O,2266,83,96,203,10
3469,de,O,2266,97,99,203,10
3470,Luiz,B-NOME_LOCAL,2266,100,104,203,10
3471,ALves,I-NOME_LOCAL,2266,105,110,203,10
3472,?,O,2266,111,112,203,10
3473,SC,B-NOME_LOCAL,2266,113,115,203,10
3474,.,O,2266,115,116,203,10
3475,O,O,2267,0,1,203,10
3476,primeiro,O,2267,2,10,203,10
3477,registro,O,2267,11,19,203,10
3478,de,O,2267,20,22,203,10
3479,produção,O,2267,23,31,203,10
3480,da,O,2267,32,34,203,10
3481,cachaça,O,2267,35,42,203,10
3482,Schoepping,B-NOME_BEBIDA,2267,43,53,203,10
3483,ocorreu,O,2267,54,61,203,10
3484,em,O,2267,62,64,203,10
3485,1916,B-TEMPO,2267,65,69,203,10
3486,",",O,2267,69,70,203,10
3487,com,O,2267,71,74,203,10
3488,método,O,2267,75,81,203,10
3489,e,O,2267,82,83,203,10
3490,alambique,B-EQUIPAMENTO_DESTILACAO,2267,84,93,203,10
3491,arcaico,O,2267,94,101,203,10
3492,:,O,2267,101,102,203,10
3493,tachos,O,2267,103,109,203,10
3494,de,O,2267,110,112,203,10
3495,cobre,O,2267,113,118,203,10
3496,",",O,2267,118,119,203,10
3497,madeira,O,2267,120,127,203,10
3498,e,O,2267,128,129,203,10
3499,barro,O,2267,130,135,203,10
3500,de,O,2267,136,138,203,10
3501,vedação,O,2267,139,146,203,10
3502,.,O,2267,146,147,203,10
3503,Mais,O,2268,0,4,203,10
3504,de,O,2268,5,7,203,10
